x	y	BPH_1	BPH_2	BPH_3	BPH_4	BPH_5	BPH_6	BPH_7	BPH_8	BPH_9	BPH_10	BPH_11	BPH_12	BPH_13	BPH_14	G5_1	G5_2	G5_3	G5_4	G5_5	G5_6	G5_7	G5_8	G5_9	G5_10	G5_11	G5_12	G5_13	G5_14	G5_15	G5_16	G5_17	G5_18
1656	142	0.018631051	-0.095218975	0.107459964	0.109618319	-0.030183138	0.535716489	0.91214199	0.523922041	-0.156899338	0.01040075	0.077351013	-0.260508726	-0.049105656	0.010967213	-0.117026114	-0.041530883	-0.135832589	-0.061895319	-0.189159486	0.011224727	0.094791783	0.009835038	0.085468225	-0.02076679	-0.031973562	0.040464861	0.129455524	0.121497164	-0.085792015	0.075325258	-0.087512503	0.123819698
1541	363	0.48506834	0.353957745	-0.206584757	-0.049661982	-0.043431745	-0.06460581	0.881655133	0.311710246	-0.247779627	0.225200861	0.047617325	-0.336535907	-0.365439716	0.148868465	0.085239774	-0.250714616	-0.525596878	-0.023277042	0.092785684	0.083150048	0.023554814	-0.005087648	-0.043737263	0.068146069	-0.165104976	-0.275555658	-0.015115487	-0.04473929	0.095630629	-0.058025203	-0.219763026	-0.026798706
1010	1393	-0.92506975	-0.318849469	-0.371208214	0.649894967	-0.14279131	0.440257809	-0.925167814	0.886902375	-0.662189478	-0.637169119	-1.028343267	-0.057224607	0.278401057	0.676962137	-0.310523703	-0.010934346	-0.617675686	-0.887617684	-0.565731617	-0.749498191	-0.342094462	-0.215885217	-0.253291175	-0.663707184	-0.670546722	0.856777381	0.307175697	-0.655220262	0.526115345	-0.665922051	-0.577801706	0.325843413
1960	518	-0.055954769	-0.096876392	0.058063126	0.006598429	-0.16317158	0.216632994	0.078006849	-0.016309497	0.06209546	0.27070868	-0.138065098	-0.157974709	0.003732861	-0.011025976	-0.00751843	0.006899612	0.007911457	0.061693344	0.107121531	0.058032669	-0.013798332	0.04572205	0.044579782	0.019846965	-0.482463592	-0.205898739	-0.117180636	0.077299944	-0.140702884	0.081103909	-0.063367588	0.031245927
499	161	-0.358350811	-0.588912841	0.11609777	-0.235331801	-0.544917234	-0.000286102	-0.324491631	-0.031929932	0.448784014	-0.013707193	-0.695969465	0.386445007	0.2504131	-0.372148224	-0.270573191	-0.519513495	-0.348744591	-0.003682338	0.466004373	-0.271372129	-0.340139327	-0.146137088	0.187228199	-0.613196062	-0.079724324	-0.670919815	-0.281432274	-0.093592569	-0.424557387	-0.118503525	-0.287310605	0.11450379
1737	804	0.231569178	0.211117953	-0.204516534	-0.186935149	0.050744622	-0.144752984	0.733209311	-0.193134117	0.091179385	-0.1000417	0.267775059	-0.268182561	0.11655001	0.159575473	0.048740607	-0.13377388	-0.329976446	0.069149552	-0.116020383	-0.190874968	-0.173768472	-0.058188955	-0.333528564	-0.329734047	-0.249651739	-0.304994752	-0.148365324	-0.094330776	0.185380149	-0.00365081	-0.212360772	-0.297145412
1716	252	0.897714404	0.135475388	-0.05378182	0.01779228	-0.062290747	0.170846506	0.518702553	0.541961312	-0.219527376	0.154912785	-0.027610601	-0.260140617	-0.052350095	-0.069427377	-0.434726171	0.068888986	-0.157481296	-0.174181832	-0.170517361	-0.002412535	-0.155441051	-0.285403162	0.060984538	-0.009211478	0.061636214	-0.288465767	0.165059445	0.21605901	0.01845764	0.089879848	0.144100411	0.137304388
1991	242	0.240995343	0.3396491	0.018279944	0.113169809	0.148899517	0.564999014	-0.124784893	0.517876347	-0.245515438	0.764847407	0.067025503	-0.153909501	-0.740430263	-0.092229467	-0.296694369	-0.596758418	-0.615688608	-0.190447413	-0.731203553	0.161505005	0.198921621	-0.624643157	0.261917473	-0.000592216	0.154443148	-0.035583052	0.081561869	-0.088619237	-0.033491654	0.303701233	-0.141648841	0.097958258
2098	252	-0.073078895	0.091700994	0.101906572	-0.0810509	0.030930864	-1.030574413	-0.236745424	-0.644117028	0.001563033	-0.023915833	-0.035126777	-0.253627573	-0.025010395	-0.400126252	-0.013760094	0.082319023	-0.199894928	-0.219634144	-0.364639037	-0.007832169	-0.216108593	-0.348902502	-0.368620018	-0.631906258	-0.262181662	0.044879354	-0.52009722	-0.155028906	-0.501845845	-0.212014628	-0.070731853	-0.561907637
1667	845	0.437890476	-0.314139236	0.075712817	0.138227154	-0.041117007	0.570243584	-0.192148467	0.497534687	-0.240458974	0.642927149	-0.082639622	-0.216304101	0.029168949	0.039882321	-0.146499233	-0.07645512	-0.210901319	-0.129344815	-0.115152775	0.078910773	0.091735192	-0.222837767	0.194770707	-0.068916254	0.076732975	-0.222086781	-0.218113604	0.045531218	-0.172576879	-0.085544353	0.091411305	-0.186040893
1653	260	0.655537719	-0.083749645	0.068774613	0.051658004	0.04502648	0.563313383	0.53016967	0.48967182	-0.392266141	0.298260264	-0.057135373	-0.326438352	-0.149987337	0.002952693	-0.329789962	0.027688015	-0.1395979	-0.133016301	-0.281251548	0.024214493	0.057157618	-0.181765363	0.021824334	-0.047752035	0.051290228	-0.230468189	0.096924636	0.093143542	0.016620928	0.059037495	0.040457568	0.148388034
530	158	-0.320585859	-0.505191276	0.091098616	-0.352512153	-0.338634574	-0.019319758	-0.191568189	-0.160468385	0.649714463	0.230942501	-0.692740644	0.302327892	0.187967501	-0.303251915	-0.206133525	-0.361227343	-0.326426743	-0.062364268	0.365280394	-0.47184833	-0.2039345	-0.323485218	0.248477669	-0.243879021	0.0967384	-0.678396459	-0.264815887	-0.153809912	-0.300125907	0.007707989	-0.129677528	0.12769566
2049	250	0.201145157	0.236067571	0.207175471	0.053257458	0.091876165	0.501678384	0.382914737	0.202791951	-0.274048854	0.564828371	0.028288823	-0.183621719	-0.540446172	0.248669448	-0.328960302	-0.491641069	-0.504001772	-0.151104266	-0.574503349	0.137894166	0.220625617	-0.520858141	0.126724202	-0.083452191	0.00480638	-0.108511996	0.095681124	-0.115828542	-0.017115322	0.289287432	-0.150795039	0.067544557
1658	583	0.655673225	-0.444290109	-0.492190349	-0.313304651	-0.343640619	0.384110976	-0.077039273	-0.371978236	0.669494412	0.41188846	-0.424775513	0.476467579	0.698493265	-0.356285862	0.4157665	0.362952754	0.465846381	0.290243029	0.506124737	-0.370207344	-0.311347167	-0.575771948	-0.350197566	-0.400299366	-0.076303162	-0.94416395	-0.415587927	-0.302115367	-0.36749456	-0.439643856	-0.550524738	-0.115460654
1403	506	-0.373558461	-0.703152433	-1.304177826	-0.897013663	-0.860415178	-0.04041987	-0.135109821	0.213398087	1.054949771	0.092714817	-1.10782913	0.641313345	0.855579364	-0.772791537	0.550382371	0.397101223	0.744843409	0.607744745	0.5988857	-1.356240295	-1.071624131	-1.057253032	-1.081101163	-1.271865398	-1.130857715	-1.667850552	-0.980214987	-1.279286067	-0.802019716	-1.533808514	-1.078112763	-0.633375451
2126	672	0.020547489	-0.224075288	-0.00418286	-0.223020945	0.064449227	0.103375685	0.031154466	-0.071497741	-0.05910393	0.20061699	-0.211017349	-0.141541444	-0.342478837	-0.116249199	0.296706781	-0.027875672	-0.224979461	0.903729935	0.20015915	-0.096610978	-0.151110262	-0.01351674	-0.091664378	0.041539445	-0.333134182	-0.211388479	-0.157885973	-0.162523442	0.003608993	-0.102575273	-0.174668809	-0.13955704
1572	56	0.349879201	0.192025683	-0.236920139	0.137956487	-0.182203142	0.363133508	0.111087217	-0.097974798	-0.884332336	0.205701317	0.149917421	0.433084909	0.009483884	0.006861963	-0.079919369	-0.409082689	0.082124376	-0.035927651	0.117393541	-0.187402746	-0.014184119	-0.138042769	-1.046457888	-0.379529964	-0.171042682	0.022586066	-0.223288209	0.058051713	0.119124196	-0.184517817	-0.115477961	0.00272375
751	1391	-0.961492274	-0.724374863	-0.967488457	0.796272129	-0.724394383	-0.077448967	-1.111310884	0.546877056	-0.986754846	-1.234910667	-0.771343743	-0.289797395	0.316753687	0.703919397	-0.439129786	0.131680799	-0.842304711	-0.697112609	-0.666228191	-0.715590144	-0.962927451	-0.217213238	-0.355836552	-0.792171924	-0.866768949	0.802891562	0.156882892	-0.554526322	0.532321068	-0.741084347	-0.756276337	0.350410524
2196	86	0.129724434	-0.235501995	0.133677669	0.189736506	-0.210233835	0.073237723	-0.221874021	0.05264797	0.662290508	0.674216217	-0.103923329	-0.265573016	-0.117820218	-0.192832886	0.048930594	0.078840624	0.086403453	0.042776778	0.153828702	-0.047910903	-0.135359572	-0.023458582	-0.212113669	-0.366581501	-0.177485879	-0.251409542	-0.578566687	-0.032045134	-0.095961716	-0.144698887	-0.252301042	-0.146137736
1197	153	-0.318903023	-0.294619087	0.343731484	0.328915557	-0.199248363	-0.664919432	-0.695428716	-0.179984229	0.153289044	0.182845796	0.100091965	0.301611801	0.147979775	0.500377838	-0.618597106	-0.510691705	-0.248460078	-0.283775439	-0.429495726	0.090789449	-0.183865444	-0.169623653	-0.02613685	-0.167068173	-0.100070561	-0.037573595	-0.103986412	0.028319299	-0.031433878	-0.021962052	-0.204339237	-0.069101856
1312	525	0.078505581	-0.664936401	-0.510834642	-0.731609458	-0.582455011	0.198212005	-0.175287485	-0.123933067	0.694710637	0.23145923	-0.489635304	0.569815427	0.736296503	-0.763252436	0.352445314	0.322482674	0.382564193	0.397840657	0.506337472	-0.505652807	-0.369024362	-0.466794752	-0.397643101	-0.626945772	-0.809320275	-0.757828565	-0.804782196	-0.481577449	-0.659730829	-0.654782497	-0.808168599	-0.56878194
1965	1798	-0.171602607	0.116830046	0.288162895	0.139428645	0.206226751	-0.313010787	-0.489101438	-0.499141679	-0.225289418	-0.666968463	-0.033755599	0.077375836	0.067274455	0.153355873	0.36679055	-0.214228769	0.458090984	0.384573998	0.44186259	0.391363658	0.323925368	-0.010276447	0.07945185	0.053743923	-0.36470981	-0.564657774	-0.183659076	-0.150953948	0.010066137	-0.375053228	0.193475183	-0.467782234
2231	186	-0.160858124	-0.076171555	-0.002692405	-0.0157281	-0.097171284	-0.205410245	-0.430189067	-0.078941579	0.09096673	0.136112976	0.044455971	-0.070781435	-0.089378083	-0.06370869	-0.199541322	0.060091035	-0.034836393	-0.016121235	-0.102101531	0.081621283	0.012857225	-0.002767213	0.118492512	-0.398973747	-0.263549781	-0.008245024	0.001867835	0.094710976	-0.007818612	0.025663439	-0.024870146	-0.080838582
1284	243	-0.325684653	-0.111799724	-0.114946781	-0.206338817	-0.026763978	-0.145870162	-0.281617668	-0.067448206	-0.185349122	-0.998940368	-0.061252946	0.061532674	-0.135916174	-0.026817509	-0.037609586	-0.293157546	0.428080722	0.009370832	-0.084389844	-0.027219613	0.028203819	-0.035554754	0.358970184	-0.034992129	0.120231432	-0.291813127	-0.305954276	-0.423827029	-0.053050341	-0.061295464	-0.154905591	-0.124734375
1834	292	0.092943418	0.585209063	0.369231378	0.306522382	0.025159373	-0.448020555	-0.095243331	-0.504712863	-0.199087399	-0.052631644	0.174315717	0.11565711	0.227243672	0.108762279	-0.039473081	0.461309576	-0.163678359	-0.480383712	-0.060877688	-0.148847356	-0.190617239	-0.086046705	-0.72051362	-0.354334041	0.116454877	-0.450359807	-0.220635295	0.046524365	0.12403607	-0.329914212	-0.529968749	-0.31810877
466	525	-0.397727836	-0.179064551	0.039804001	0.728695493	0.050388481	-0.043572143	-0.479388129	0.035007102	-0.482763195	-0.023399362	-0.078771289	0.442182072	-0.033409939	0.395956025	-0.111761653	0.06299498	0.058832128	0.09801676	-0.407942943	-0.191294858	-0.441585986	-0.31529968	-0.285096556	-0.179488142	-0.202423501	0.355479264	-0.089452153	-0.143240941	0.031936258	-0.356950068	-0.484226155	-0.104248683
254	1474	0.085421545	-0.070559334	0.166742207	-0.214606003	-0.121071387	-0.149679002	0.227715412	-0.375547986	-0.213210584	-0.138781669	-0.203641376	-0.134194251	0.259753912	0.165197289	0.094780025	-0.170064921	0.116347919	0.083760565	0.189748171	0.057572107	0.383625772	0.110223241	-0.070029753	-0.008113804	0.032023326	-0.111222356	0.189516466	0.018886746	-0.105729207	-0.106928264	0.210868709	-0.142388065
1267	763	0.47019143	-0.193018572	0.019624294	0.102008812	0.068431844	0.56285782	0.041803862	0.55816224	-0.168125853	0.589056129	-0.086839219	-0.258235908	-0.09710388	-0.019758269	-0.129732934	-0.039981628	-0.181114173	-0.184134665	-0.089985398	0.098656628	0.142377056	-0.0587606	0.194321861	-0.040601713	0.051367136	-0.095667977	-0.050675865	0.00497663	-0.094497874	0.097450787	-0.001650991	-0.092196459
1129	71	-0.905648854	0.137479334	-0.148788666	0.145924978	0.133438963	-0.811143275	-0.689029265	-0.79542606	-0.046207344	-0.009784045	-0.290149747	-0.250397948	-0.012348333	-0.033905642	-0.211796694	-0.085879846	-0.09501897	-0.620743072	0.073195238	0.00940343	0.073307917	-0.025999277	-0.097526023	0.075175847	0.058799419	0.063267916	0.094495097	-0.02631048	0.031271374	0.221530131	-0.23690922	0.135967975
570	586	-0.329395501	0.20970145	-0.07642033	0.141928013	0.154225417	-0.510628909	-0.639449652	-0.406872357	-0.46463869	-0.623105347	0.005800769	-0.236276825	-0.373829475	-0.006278076	0.456978819	0.473565837	0.320419781	0.267867984	0.255743735	0.223886084	0.015713189	0.018898813	-0.152825565	-0.080508453	-0.063389351	0.021321397	-0.215411178	-0.353479831	-0.245194322	-0.164035318	-0.159275326	-0.220925062
372	1035	-0.266085632	-0.128435439	-0.127679981	-0.083643324	-0.160297499	-0.590388166	-0.044016084	-0.33690871	-0.057641871	-0.234202925	-0.050517746	-0.188799718	-0.255244381	0.0915578	0.063395971	0.163445527	0.172647539	-0.430682592	-0.122053418	0.17535546	-0.073313621	-0.336375101	0.073810994	-0.056256834	-0.046367527	-0.126927923	-0.401571626	-0.086217782	0.022466497	0.567607252	-0.241319954	-0.139006799
1626	569	0.313609025	-0.665944781	0.179944415	0.202538463	-0.169050647	0.367504948	-0.309060042	-0.301571238	-0.680794164	0.372859283	0.245262517	0.157573532	-0.003248682	-0.09714245	0.055197218	0.141900223	-0.107954787	-0.173506704	-0.813845051	-0.07613426	-0.057740568	-0.007965894	0.306988989	-0.916252931	-0.086133759	-1.369623338	-0.073271901	-0.196791628	-0.067074528	-1.029149167	-0.101173069	-0.012234873
1072	1093	0.371369267	-0.212464933	-0.030872306	-0.128239485	-0.006783991	0.568414594	0.428578019	0.272620625	-0.186056942	0.626998405	-0.015769721	-0.147236046	0.099522964	-0.226622385	-0.136250219	-0.194496795	-0.048009296	-0.089531633	-0.13698928	0.059060786	0.030559436	0.038865008	0.004627789	-0.11039737	-0.042345723	-0.277411198	0.113564633	0.101229487	-0.01770385	-0.01979219	0.129599773	-0.053024642
1968	493	0.383726866	-0.01506763	0.109080537	-0.054918104	-0.000165831	0.550635668	0.440728329	0.396990428	0.024118871	0.56891522	-0.137098096	-0.246594059	-0.15702338	-0.079784506	-0.032974109	-0.026941116	-0.094163749	-0.026320823	-0.042521537	0.074152881	0.010420388	0.050485726	0.104293179	0.060685892	-0.172647818	-0.189151942	0.000665551	0.081004324	-0.078434729	0.025711675	-0.066671753	0.039746242
1809	568	0.426779009	-0.798447138	0.233474704	0.203429663	-0.082287121	0.474960544	-0.276066117	-0.313785207	-0.442661646	0.368742824	0.144425557	0.12231548	-0.028336803	-0.086370115	0.076232203	0.117781835	-0.158378103	-0.171046458	-0.61562122	-0.087522073	-0.076031767	0.03406962	0.256814027	-0.66344568	-0.107377181	-0.950668299	-0.098963437	-0.224595887	-0.056601048	-0.518306894	-0.116317184	-0.032143647
1980	616	0.206002787	-1.275894858	0.204624328	0.217852708	-0.128677423	0.29362621	-0.920362409	-1.000506414	-0.82051191	0.428060736	0.292805292	0.202632249	-0.014939308	-0.089998463	-0.003471224	0.151877442	-0.142935666	-0.152052248	-1.203351988	-0.107855554	-0.05689439	-0.026048585	0.337087416	-1.036168175	-0.087174593	-1.279762195	-0.138728802	-0.136796427	-0.097236589	-1.3050589	-0.061398927	-0.061686675
1362	1115	0.515167542	-0.244818642	-0.045030843	-0.039598109	-0.028585452	0.576228684	0.516568817	0.494951003	-0.139881793	0.657170142	-0.184785907	-0.334462068	-0.1608009	-0.188156249	-0.128917981	0.083938839	-0.090222683	-0.142245236	-0.210679241	0.204665808	0.013751003	-0.022334378	0.011333286	-0.08773434	0.058805296	-0.236720555	0.16062128	0.180773474	-0.071590967	0.157341766	0.065864791	0.117417913
931	572	-0.05436836	-0.020058651	0.047655833	0.336486077	0.051883248	0.505948238	0.23590468	0.415248625	-0.00571982	0.811787893	-0.106486334	-0.071818407	0.148712235	0.116427284	-0.186150671	-0.187395969	-0.062996182	-0.30801381	-0.439916061	0.263066218	0.180275863	-0.018513857	0.1746498	-0.07941527	0.183308072	0.03142406	0.08712708	-0.053180498	-0.007202392	-0.063006579	0.283863923	0.242071122
1367	1724	-0.336218305	-0.486200429	-0.272618963	-0.374285344	-0.218789873	-0.621803525	-0.193337322	-0.536937528	-0.429250142	-0.295335698	-0.583116613	-0.330764145	-0.344921327	-0.095930001	-0.478506087	-0.657354771	-0.567907958	-0.492637804	-0.234864923	-0.388572639	-0.253887729	-0.02742305	-0.58476102	-0.19828628	-0.370242017	-0.234682298	-0.032289196	-0.44067223	-0.362527862	-0.167383176	-0.294056497	-0.345069298
646	164	-0.227452938	-0.199849156	0.009695366	-0.355464962	-0.282397492	-0.127639703	-0.114966361	-0.249418031	0.225594969	-0.034653837	-0.458684006	0.259356193	0.384489523	0.071301986	-0.123207491	-0.319063795	-0.059429851	-0.278940721	0.088311132	-0.138573142	-0.261815667	-0.064023505	0.025786321	-0.150566383	-0.041905928	-0.21436269	-0.225001346	-0.086971561	-0.149583609	0.122408227	-0.079790932	0.008466284
1587	160	0.316161715	0.108546086	0.204553908	0.122804982	-0.047866348	0.010052216	0.847753746	0.074781105	0.277308448	0.460942941	0.082164242	-0.181457115	0.086745958	0.07146642	0.023550038	0.145271522	-0.009056839	-0.047702873	-0.061219357	0.263473399	0.081257134	0.121832771	0.190271624	-0.309744183	-0.077339675	0.06864451	0.098399562	-0.003975771	-0.221708244	0.025334629	0.046937813	0.184053249
1709	217	0.350880181	0.056663054	0.199401069	0.234407024	0.102676752	0.452428864	0.206347799	0.182139528	-0.412699135	0.608248703	-0.016391658	-0.309556034	-0.249192549	0.004590893	-0.350634826	-0.006343026	-0.072121438	-0.08758675	-0.248830364	0.035037983	0.028367363	-0.12213561	0.13524695	-0.066018828	0.057004879	0.121624993	-0.045939983	0.063056877	-0.052117801	0.038753954	-0.155719965	-0.015280811
1310	515	-0.117889234	-0.992279593	-0.495711614	-0.53188324	-0.553083546	0.028083816	-0.212491014	-0.116289558	0.65469316	0.148829099	-0.597590304	0.497786553	0.670625641	-0.7558224	0.287362099	0.297593115	0.388877511	0.349134833	0.464491174	-0.469628644	-0.579912101	-0.59835903	-0.55611232	-0.535117504	-0.663422132	-0.857134106	-0.674357831	-0.59239378	-0.475896587	-0.671439114	-0.661830092	-0.479809547
1309	492	-0.543351227	-1.015519311	-1.021231772	-0.986029937	-1.282740052	-0.452513004	-0.738018986	-0.642775481	0.518642898	-0.354591688	-0.786719771	0.407957079	0.503087684	-0.976474667	0.187793732	0.227647754	0.385745704	0.253902405	0.398826369	-1.063501493	-0.8257535	-0.977501649	-0.987270009	-1.038313427	-1.087778305	-1.130920275	-1.113615731	-1.023002297	-1.139001706	-1.052254582	-1.130812925	-1.083113165
1989	519	0.196706497	-0.103225488	0.111976234	0.014372831	-0.110772669	0.495671104	0.42426073	0.298754321	0.010400093	0.56763344	-0.274824094	-0.153701973	-0.131758448	-0.062531917	-0.10214872	-0.085543515	-0.079295058	-0.094256771	-0.109231288	0.099497681	-0.067386032	0.032733226	0.02300629	0.058653231	0.029273553	-0.274715588	-0.110870435	0.079528942	-0.125636784	0.061691338	-0.085374352	0.053154693
